placa,timestamp,cam,faixa,lat,lon,timestamp_legivel,is_clonado,num_infracoes,marca,modelo,tipo,cor
ACN9U21,1754017247379,CAM196,2,-27.188947,-49.623464,2025-08-01 03:00:47,False,1,Suzuki,Yes 125,moto,vermelho
HNQ6E28,1754017247603,CAM183,2,-26.917499,-52.426235,2025-08-01 03:00:47,False,0,Renault,Sandero,passeio,prata
HJT3A67,1754017250631,CAM133,1,-27.681483,-48.645339,2025-08-01 03:00:50,False,0,Hyundai,Creta,SUV,vermelho
GWB4Q34,1754017251370,CAM002,2,-27.61086,-48.519806,2025-08-01 03:00:51,True,19,Hyundai,Creta,SUV,preto
PQV2T82,1754017252473,CAM056,2,-26.888378,-49.076525,2025-08-01 03:00:52,False,1,Yamaha,XTZ 150,moto,azul
LHY6Y49,1754017255028,CAM025,1,-26.294721,-48.821086,2025-08-01 03:00:55,False,0,Volkswagen,Polo,passeio,preto
GIX8U51,1754017255826,CAM177,2,-27.193586,-52.02682,2025-08-01 03:00:55,False,0,Peugeot,2008,SUV,branco
SRX8Q24,1754017256537,CAM088,3,-26.894813,-48.668531,2025-08-01 03:00:56,False,1,Volkswagen,Virtus,passeio,branco
ZFC2D29,1754017257356,CAM142,1,-26.983939,-48.602158,2025-08-01 03:00:57,False,0,Suzuki,Yes 125,moto,prata
FHB5L58,1754017259309,CAM167,1,-28.432779,-48.971115,2025-08-01 03:00:59,False,3,Suzuki,Intruder 250,moto,branco
IMA2E62,1754017260856,CAM159,1,-27.095033,-48.953168,2025-08-01 03:01:00,False,0,Ford,Ranger,caminhão,branco
JRY3C48,1754017261310,CAM003,2,-27.59369,-48.575954,2025-08-01 03:01:01,False,3,Volkswagen,Voyage,passeio,preto
SNZ8N42,1754017263548,CAM017,2,-27.62597,-48.519669,2025-08-01 03:01:03,False,2,Ford,EcoSport,SUV,branco
HVA1B75,1754017269060,CAM125,1,-27.676941,-48.630304,2025-08-01 03:01:09,False,1,Renault,Logan,passeio,preto
ZHJ1P35,1754017271646,CAM005,2,-27.581446,-48.590563,2025-08-01 03:01:11,False,1,Yamaha,Factor 125,moto,branco
RGL9W72,1754017277995,CAM001,1,-27.571916,-48.586834,2025-08-01 03:01:17,False,0,Renault,Duster,SUV,verde
DDA8B51,1754017279990,CAM150,1,-26.517078,-49.114796,2025-08-01 03:01:19,False,3,Renault,Sandero,passeio,preto
ICV7T76,1754017280928,CAM092,1,-27.611101,-48.660029,2025-08-01 03:01:20,False,2,Ford,Ka,passeio,vermelho
GIS0T38,1754017283197,CAM093,1,-27.625694,-48.608997,2025-08-01 03:01:23,False,3,Fiat,Argo,passeio,cinza
FPL2K03,1754017284021,CAM167,1,-28.432779,-48.971115,2025-08-01 03:01:24,False,0,Suzuki,Intruder 250,moto,prata
ASW6G60,1754017287799,CAM133,1,-27.681483,-48.645339,2025-08-01 03:01:27,False,0,Suzuki,Yes 125,moto,cinza
TBY3K27,1754017289653,CAM063,1,-27.104428,-52.595439,2025-08-01 03:01:29,False,0,Renault,Kwid,passeio,branco
RAZ6P98,1754017290056,CAM160,3,-27.059765,-48.895534,2025-08-01 03:01:30,False,2,Toyota,Hilux,utilitário,branco
AGM9K70,1754017291144,CAM133,1,-27.681483,-48.645339,2025-08-01 03:01:31,False,2,Honda,Biz,moto,prata
FSZ5M48,1754017291834,CAM063,1,-27.104428,-52.595439,2025-08-01 03:01:31,False,0,Jeep,Commander,SUV,preto
QIS5K50,1754017292217,CAM177,1,-27.193586,-52.02682,2025-08-01 03:01:32,False,3,Honda,City,passeio,prata
CGZ2B50,1754017292249,CAM030,1,-26.300056,-48.861296,2025-08-01 03:01:32,False,1,Honda,Biz,moto,preto
CGS6I09,1754017292813,CAM101,2,-28.72329,-49.358831,2025-08-01 03:01:32,True,2,Volkswagen,Polo,passeio,azul
GFV7T15,1754017293955,CAM200,1,-26.180884,-50.396707,2025-08-01 03:01:33,False,3,Yamaha,Factor 125,moto,branco
ELG4E06,1754017294126,CAM057,1,-26.907691,-49.081696,2025-08-01 03:01:34,False,1,Chevrolet,Tracker,SUV,marrom
PXR9K32,1754017294831,CAM070,3,-27.075039,-52.594363,2025-08-01 03:01:34,False,3,Volkswagen,Gol,passeio,branco
OWS3Y45,1754017294846,CAM184,2,-26.866062,-52.443656,2025-08-01 03:01:34,False,3,Jeep,Renegade,SUV,preto
CVF9M46,1754017295629,CAM051,1,-26.941262,-49.05465,2025-08-01 03:01:35,False,3,Volkswagen,Polo,passeio,marrom
OIX2U81,1754017296205,CAM185,1,-26.862482,-52.431402,2025-08-01 03:01:36,False,0,Hyundai,Creta,SUV,branco
WDQ9Q45,1754017297693,CAM002,1,-27.61086,-48.519806,2025-08-01 03:01:37,True,3,Yamaha,Fazer 250,passeio,verde
WTP7V98,1754017309565,CAM149,3,-26.458975,-49.057885,2025-08-01 03:01:49,False,0,Suzuki,Intruder 250,moto,branco
XXN5D17,1754017310840,CAM102,1,-28.670942,-49.325474,2025-08-01 03:01:50,False,2,Jeep,Compass,SUV,preto
IQU3P53,1754017311017,CAM019,3,-27.561376,-48.516497,2025-08-01 03:01:51,False,3,Chevrolet,Spin,SUV,azul
NWT8L17,1754017311373,CAM001,1,-27.571916,-48.586834,2025-08-01 03:01:51,True,10,Renault,Logan,passeio,cinza
PXY7Q07,1754017313988,CAM058,2,-26.928633,-49.027426,2025-08-01 03:01:53,False,1,Yamaha,Fazer 250,moto,branco
RGM8S92,1754017314060,CAM041,1,-26.275553,-48.872677,2025-08-01 03:01:54,False,1,Peugeot,308,passeio,cinza
ZXK7A91,1754017314729,CAM002,1,-27.61086,-48.519806,2025-08-01 03:01:54,True,20,Jeep,Renegade,SUV,vermelho
POE0L54,1754017315298,CAM092,1,-27.611101,-48.660029,2025-08-01 03:01:55,False,1,Hyundai,HB20,passeio,prata
EIM4R67,1754017317295,CAM077,2,-26.951686,-48.690036,2025-08-01 03:01:57,False,1,Toyota,SW4,SUV,prata
WDP8Y89,1754017319843,CAM001,2,-27.571916,-48.586834,2025-08-01 03:01:59,True,3,Renault,Duster,SUV,laranja
LFZ6G55,1754017320158,CAM020,1,-27.607976,-48.511652,2025-08-01 03:02:00,False,2,Suzuki,Intruder 250,moto,cinza
EKP7D63,1754017322048,CAM189,1,-28.93454,-49.521712,2025-08-01 03:02:02,False,3,Yamaha,XTZ 150,moto,vermelho
XVZ8Z99,1754017322262,CAM132,3,-27.66148,-48.674314,2025-08-01 03:02:02,False,1,Peugeot,2008,SUV,prata
ZPI3I11,1754017322972,CAM184,2,-26.866062,-52.443656,2025-08-01 03:02:02,False,3,Fiat,Mobi,passeio,branco
CXN9L93,1754017328158,CAM022,3,-27.605292,-48.592226,2025-08-01 03:02:08,False,3,Volkswagen,Gol,passeio,preto
KBD3G08,1754017329593,CAM096,1,-27.579356,-48.620202,2025-08-01 03:02:09,False,1,Renault,Duster,SUV,branco
SZW9W55,1754017331643,CAM033,2,-26.336202,-48.841838,2025-08-01 03:02:11,False,1,Suzuki,Intruder 250,moto,cinza
PGC7U02,1754017334863,CAM084,1,-26.892041,-48.697496,2025-08-01 03:02:14,False,2,Honda,City,passeio,preto
WNT4S40,1754017335551,CAM031,1,-26.261398,-48.876305,2025-08-01 03:02:15,False,0,Suzuki,Intruder 250,moto,branco
AMC4Q40,1754017336000,CAM135,1,-26.992419,-48.676029,2025-08-01 03:02:16,False,1,Ford,Ka,passeio,branco
NNN8X50,1754017336978,CAM082,1,-26.904188,-48.678441,2025-08-01 03:02:16,False,1,Renault,Kwid,passeio,prata
BYQ3I11,1754017338796,CAM006,1,-27.587811,-48.524155,2025-08-01 03:02:18,False,0,Toyota,Etios,passeio,cinza
PBI7V15,1754017339773,CAM178,2,-27.251395,-52.052717,2025-08-01 03:02:19,False,0,Chevrolet,Tracker,SUV,prata
WTO3Q60,1754017342256,CAM019,3,-27.561376,-48.516497,2025-08-01 03:02:22,False,1,Volkswagen,T-Cross,SUV,vermelho
OGX2K30,1754017343156,CAM157,1,-27.113486,-48.895225,2025-08-01 03:02:23,False,0,Ford,Fusion,passeio,branco
YUI8P22,1754017343694,CAM001,2,-27.571916,-48.586834,2025-08-01 03:02:23,True,2,Yamaha,Fazer 250,moto,vermelho
LLW2B60,1754017346089,CAM026,1,-26.320304,-48.887344,2025-08-01 03:02:26,False,1,Chevrolet,Prisma,passeio,branco
GFY1X10,1754017349763,CAM198,3,-28.479747,-48.797342,2025-08-01 03:02:29,False,2,Suzuki,Intruder 250,moto,verde
WRG9S84,1754017349836,CAM166,2,-28.459503,-49.057216,2025-08-01 03:02:29,False,2,Renault,Sandero,passeio,preto
VPU5Q15,1754017351839,CAM104,2,-28.67853,-49.359795,2025-08-01 03:02:31,False,0,Toyota,Etios,passeio,cinza
QBJ5F69,1754017351915,CAM143,1,-27.022735,-48.635093,2025-08-01 03:02:31,False,1,Yamaha,Factor 125,moto,cinza
MIO6V38,1754017352512,CAM063,1,-27.104428,-52.595439,2025-08-01 03:02:32,False,3,Fiat,Strada,utilitário,prata
BDS2R90,1754017356529,CAM068,4,-27.077377,-52.643012,2025-08-01 03:02:36,False,1,Volkswagen,Virtus,passeio,preto
URN8B97,1754017357816,CAM025,1,-26.294721,-48.821086,2025-08-01 03:02:37,False,0,Fiat,Strada,utilitário,cinza
ASR5W34,1754017358465,CAM115,2,-27.780173,-50.283091,2025-08-01 03:02:38,False,3,Toyota,Yaris,passeio,preto
LVQ4X55,1754017358675,CAM062,1,-27.081645,-52.608608,2025-08-01 03:02:38,False,0,Toyota,SW4,SUV,preto
TAN2O37,1754017359831,CAM134,2,-27.669163,-48.703066,2025-08-01 03:02:39,False,2,Volkswagen,Voyage,passeio,marrom
AGC3V59,1754017363124,CAM166,3,-28.459503,-49.057216,2025-08-01 03:02:43,False,0,Hyundai,HB20,passeio,cinza
YXF3X31,1754017363959,CAM093,3,-27.625694,-48.608997,2025-08-01 03:02:43,False,2,Fiat,Strada,utilitário,cinza
IZT2Q27,1754017365552,CAM197,1,-28.467054,-48.766006,2025-08-01 03:02:45,False,1,Suzuki,Intruder 250,moto,cinza
TUJ3O89,1754017365642,CAM069,2,-27.083603,-52.58525,2025-08-01 03:02:45,False,3,Renault,Kwid,passeio,marrom
YHO0U86,1754017369863,CAM194,1,-27.200613,-49.668948,2025-08-01 03:02:49,False,0,Ford,Fiesta,passeio,cinza
WHS1F10,1754017373875,CAM070,1,-27.075039,-52.594363,2025-08-01 03:02:53,False,1,Hyundai,Azera,passeio,verde
BJL3I60,1754017375516,CAM048,2,-26.888568,-49.048117,2025-08-01 03:02:55,False,2,Suzuki,Yes 125,moto,branco
GID7J65,1754017377257,CAM170,2,-28.477278,-49.011517,2025-08-01 03:02:57,False,3,Honda,Fit,passeio,prata
XQW0L65,1754017380528,CAM073,1,-27.081314,-52.579999,2025-08-01 03:03:00,False,2,Chevrolet,Prisma,passeio,cinza
DFQ2G79,1754017384115,CAM150,1,-26.517078,-49.114796,2025-08-01 03:03:04,False,0,Volkswagen,Gol,passeio,preto
JNN2K96,1754017385288,CAM079,4,-26.932104,-48.663256,2025-08-01 03:03:05,False,0,Toyota,SW4,SUV,preto
LGT9Y73,1754017388292,CAM131,1,-27.613181,-48.648387,2025-08-01 03:03:08,False,1,Suzuki,Intruder 250,moto,azul
XLS6N66,1754017388611,CAM065,1,-27.073727,-52.580498,2025-08-01 03:03:08,False,1,Fiat,Toro,utilitário,marrom
IQV8D32,1754017390028,CAM001,2,-27.571916,-48.586834,2025-08-01 03:03:10,True,2,Chevrolet,Spin,SUV,prata
AJG8Z27,1754017392783,CAM018,2,-27.592548,-48.537945,2025-08-01 03:03:12,False,2,Ford,Fusion,passeio,prata
XHU1B43,1754017394413,CAM026,1,-26.320304,-48.887344,2025-08-01 03:03:14,False,1,Toyota,Etios,passeio,branco
RCT7K62,1754017394585,CAM186,3,-26.846955,-52.420533,2025-08-01 03:03:14,False,0,Renault,Duster,SUV,prata
FQA7F15,1754017396330,CAM157,3,-27.113486,-48.895225,2025-08-01 03:03:16,False,1,Fiat,Mobi,passeio,marrom
UIS0P24,1754017399180,CAM013,3,-27.573425,-48.586647,2025-08-01 03:03:19,False,1,Honda,Civic,passeio,azul
BMZ1E35,1754017399983,CAM048,2,-26.888568,-49.048117,2025-08-01 03:03:19,False,2,Hyundai,Azera,passeio,cinza
HAO3T60,1754017400071,CAM180,1,-27.268268,-52.03021,2025-08-01 03:03:20,False,2,Volkswagen,T-Cross,SUV,branco
MBE8F94,1754017401610,CAM148,1,-26.45828,-49.044358,2025-08-01 03:03:21,False,1,Suzuki,Yes 125,moto,cinza
XDC2N82,1754017404886,CAM031,1,-26.261398,-48.876305,2025-08-01 03:03:24,False,1,Honda,Civic,passeio,preto
JNA1B90,1754017406507,CAM138,3,-26.958496,-48.657962,2025-08-01 03:03:26,False,0,Ford,Ranger,caminhão,preto
TPD4K07,1754017414318,CAM160,2,-27.059765,-48.895534,2025-08-01 03:03:34,False,3,Renault,Sandero,passeio,preto
WDP8Y89,1754017414843,CAM026,1,-26.320304,-48.887344,2025-08-01 03:03:34,True,3,Renault,Duster,SUV,laranja
QIQ5C82,1754017416287,CAM195,1,-27.233412,-49.650209,2025-08-01 03:03:36,False,2,Hyundai,Tucson,SUV,amarelo
IED6R00,1754017416799,CAM015,3,-27.602634,-48.59035,2025-08-01 03:03:36,False,1,Ford,EcoSport,SUV,preto
QWX6F35,1754017417444,CAM161,1,-27.125605,-48.879382,2025-08-01 03:03:37,False,1,Volkswagen,Virtus,passeio,preto
ZMN1D06,1754017419289,CAM191,1,-28.909559,-49.501485,2025-08-01 03:03:39,False,1,Jeep,Renegade,SUV,cinza
UIY9B88,1754017432813,CAM010,1,-27.597761,-48.523953,2025-08-01 03:03:52,False,1,Ford,Ranger,caminhão,branco
HHI5Z95,1754017436468,CAM055,2,-26.884297,-49.06389,2025-08-01 03:03:56,False,1,Honda,Fit,passeio,branco
JQM2P88,1754017438958,CAM099,3,-27.602147,-48.648349,2025-08-01 03:03:58,False,2,Hyundai,HB20,passeio,preto
HIL0P09,1754017440295,CAM092,1,-27.611101,-48.660029,2025-08-01 03:04:00,False,0,Fiat,Uno,passeio,prata
WAA6W64,1754017441513,CAM012,2,-27.581166,-48.580426,2025-08-01 03:04:01,False,0,Peugeot,308,passeio,branco
TTV8F68,1754017441922,CAM123,2,-27.847018,-50.338235,2025-08-01 03:04:01,False,3,Toyota,Corolla,passeio,prata
HRO6X24,1754017441990,CAM181,4,-27.239985,-52.013754,2025-08-01 03:04:01,False,0,Toyota,Etios,passeio,branco
NZR5M84,1754017442799,CAM006,1,-27.587811,-48.524155,2025-08-01 03:04:02,False,2,Hyundai,Azera,passeio,cinza
BRN9O87,1754017443766,CAM046,1,-26.906629,-49.07486,2025-08-01 03:04:03,False,1,Volkswagen,T-Cross,SUV,preto
JPD3O52,1754017447334,CAM140,1,-26.996235,-48.610494,2025-08-01 03:04:07,False,3,Volkswagen,Virtus,passeio,preto
PDB0Q39,1754017451151,CAM139,2,-26.989863,-48.645691,2025-08-01 03:04:11,False,0,Chevrolet,Spin,SUV,preto
MXW9Q07,1754017454082,CAM124,1,-27.826189,-50.30772,2025-08-01 03:04:14,False,2,Hyundai,Creta,SUV,cinza
LRY2Z93,1754017454108,CAM162,1,-27.120945,-48.936273,2025-08-01 03:04:14,False,3,Fiat,Mobi,passeio,amarelo
LNI9Y19,1754017454412,CAM031,1,-26.261398,-48.876305,2025-08-01 03:04:14,False,2,Hyundai,Tucson,SUV,prata
PPT2R72,1754017457595,CAM072,4,-27.113834,-52.651862,2025-08-01 03:04:17,False,0,Yamaha,Factor 125,moto,cinza
JOA7M75,1754017457933,CAM195,2,-27.233412,-49.650209,2025-08-01 03:04:17,False,2,Honda,HR-V,SUV,prata
BWW7N70,1754017458771,CAM034,2,-26.302658,-48.845179,2025-08-01 03:04:18,False,0,Toyota,Etios,passeio,prata
YNM6Z22,1754017459259,CAM108,1,-28.684631,-49.351263,2025-08-01 03:04:19,False,0,Peugeot,208,passeio,verde
DDZ1S42,1754017462351,CAM127,1,-27.60143,-48.690514,2025-08-01 03:04:22,False,0,Peugeot,2008,SUV,cinza
SHF6W69,1754017463096,CAM200,1,-26.180884,-50.396707,2025-08-01 03:04:23,False,1,Toyota,Corolla,passeio,preto
PQP6G90,1754017464163,CAM088,2,-26.894813,-48.668531,2025-08-01 03:04:24,False,3,Hyundai,Tucson,SUV,branco
JGZ4M66,1754017466032,CAM038,2,-26.305337,-48.818375,2025-08-01 03:04:26,False,3,Honda,Fit,passeio,marrom
ISY0E02,1754017466341,CAM143,1,-27.022735,-48.635093,2025-08-01 03:04:26,False,2,Yamaha,XTZ 150,moto,prata
CWF7D25,1754017467560,CAM034,1,-26.302658,-48.845179,2025-08-01 03:04:27,False,3,Yamaha,Factor 125,moto,branco
XCG7U48,1754017467805,CAM026,2,-26.320304,-48.887344,2025-08-01 03:04:27,False,3,Yamaha,XTZ 150,moto,cinza
VXE5B23,1754017470076,CAM040,3,-26.306064,-48.867334,2025-08-01 03:04:30,False,1,Renault,Kwid,passeio,prata
PNE2E96,1754017470941,CAM054,2,-26.89398,-49.040516,2025-08-01 03:04:30,False,3,Toyota,Yaris,passeio,preto
LYM3Y29,1754017486769,CAM046,1,-26.906629,-49.07486,2025-08-01 03:04:46,False,2,Jeep,Renegade,SUV,cinza
NCK2V07,1754017488719,CAM197,2,-28.467054,-48.766006,2025-08-01 03:04:48,False,2,Peugeot,308,passeio,cinza
WCV1R28,1754017488808,CAM167,1,-28.432779,-48.971115,2025-08-01 03:04:48,False,0,Chevrolet,Spin,SUV,cinza
CGS6I09,1754017488813,CAM026,2,-26.320304,-48.887344,2025-08-01 03:04:48,True,2,Volkswagen,Polo,passeio,azul
LVM3X07,1754017488954,CAM011,2,-27.593534,-48.575454,2025-08-01 03:04:48,False,3,Chevrolet,Tracker,SUV,vermelho
MNW6V76,1754017490068,CAM055,3,-26.884297,-49.06389,2025-08-01 03:04:50,False,3,Jeep,Compass,SUV,branco
ZNO4W78,1754017491141,CAM127,2,-27.60143,-48.690514,2025-08-01 03:04:51,False,2,Suzuki,Intruder 250,moto,prata
RRM0E07,1754017497365,CAM002,1,-27.61086,-48.519806,2025-08-01 03:04:57,True,20,Renault,Duster,SUV,laranja
TIY8M20,1754017498702,CAM016,2,-27.636949,-48.58076,2025-08-01 03:04:58,False,2,Chevrolet,Tracker,SUV,prata
THC3U14,1754017500096,CAM059,1,-26.911582,-49.049848,2025-08-01 03:05:00,False,1,Honda,HR-V,SUV,branco
TNU2O13,1754017500979,CAM158,4,-27.057312,-48.867718,2025-08-01 03:05:00,False,3,Hyundai,Creta,SUV,preto
DFK3X01,1754017502476,CAM109,2,-28.687193,-49.351061,2025-08-01 03:05:02,False,1,Yamaha,Fazer 250,moto,branco
KGK9P34,1754017502628,CAM065,1,-27.073727,-52.580498,2025-08-01 03:05:02,False,2,Peugeot,Partner,utilitário,preto
ZMI8C29,1754017502724,CAM074,1,-27.124221,-52.659272,2025-08-01 03:05:02,False,2,Yamaha,Factor 125,moto,cinza
KQD9I63,1754017504208,CAM087,4,-26.880466,-48.685158,2025-08-01 03:05:04,False,2,Suzuki,Yes 125,moto,cinza
YJK3L95,1754017508708,CAM025,1,-26.294721,-48.821086,2025-08-01 03:05:08,True,2,Renault,Duster,SUV,branco
HER0O16,1754017512666,CAM176,2,-26.744951,-51.034648,2025-08-01 03:05:12,False,1,Toyota,Corolla,passeio,preto
YUI8P22,1754017514694,CAM061,1,-27.12457,-52.604235,2025-08-01 03:05:14,True,2,Yamaha,Fazer 250,moto,vermelho
RMF5Z82,1754017514743,CAM177,2,-27.193586,-52.02682,2025-08-01 03:05:14,False,3,Honda,CG 160,moto,verde
HLX7G99,1754017516140,CAM024,1,-27.606577,-48.568944,2025-08-01 03:05:16,False,0,Yamaha,XTZ 150,moto,cinza
ORJ5O43,1754017518423,CAM102,2,-28.670942,-49.325474,2025-08-01 03:05:18,True,16,Suzuki,Intruder 250,moto,preto
SKO2J16,1754017520437,CAM128,1,-27.615405,-48.67499,2025-08-01 03:05:20,False,1,Jeep,Renegade,SUV,preto
SBV3X37,1754017522925,CAM151,1,-26.440615,-49.035698,2025-08-01 03:05:22,False,3,Suzuki,Yes 125,moto,cinza
PQM0X87,1754017524172,CAM188,1,-26.837978,-52.372409,2025-08-01 03:05:24,False,0,Fiat,Strada,utilitário,branco
YAF1K20,1754017527517,CAM072,3,-27.113834,-52.651862,2025-08-01 03:05:27,False,3,Jeep,Commander,SUV,prata
BUW2I47,1754017529086,CAM190,2,-28.939258,-49.541717,2025-08-01 03:05:29,False,3,Suzuki,Yes 125,moto,branco
GWB4Q34,1754017531370,CAM062,2,-27.081645,-52.608608,2025-08-01 03:05:31,True,19,Hyundai,Creta,SUV,preto
AKY1Z10,1754017531672,CAM101,1,-28.72329,-49.358831,2025-08-01 03:05:31,True,18,Fiat,Strada,utilitário,azul
ULR1H16,1754017531787,CAM034,2,-26.302658,-48.845179,2025-08-01 03:05:31,False,2,Hyundai,Azera,passeio,vermelho
NEP5A99,1754017533264,CAM129,3,-27.627325,-48.648913,2025-08-01 03:05:33,False,1,Yamaha,Factor 125,moto,marrom
IHP8T48,1754017538205,CAM117,1,-27.791417,-50.351351,2025-08-01 03:05:38,False,0,Hyundai,HB20,passeio,preto
LTI3G36,1754017541373,CAM194,3,-27.200613,-49.668948,2025-08-01 03:05:41,False,0,Jeep,Compass,SUV,preto
ZXK7A91,1754017542729,CAM025,1,-26.294721,-48.821086,2025-08-01 03:05:42,True,20,Jeep,Renegade,SUV,vermelho
OBP0F40,1754017544091,CAM120,1,-27.857985,-50.324697,2025-08-01 03:05:44,False,2,Toyota,Yaris,passeio,preto
DXD6S85,1754017545733,CAM078,1,-26.908513,-48.659701,2025-08-01 03:05:45,False,2,Jeep,Compass,SUV,laranja
IQJ0L74,1754017548867,CAM140,1,-26.996235,-48.610494,2025-08-01 03:05:48,False,0,Ford,Ranger,caminhão,branco
TPY3D29,1754017548949,CAM038,1,-26.305337,-48.818375,2025-08-01 03:05:48,False,0,Yamaha,Factor 125,moto,preto
IQV8D32,1754017549028,CAM026,2,-26.320304,-48.887344,2025-08-01 03:05:49,True,2,Chevrolet,Spin,SUV,prata
XSV7P11,1754017549823,CAM100,2,-27.590177,-48.600037,2025-08-01 03:05:49,False,3,Chevrolet,Prisma,passeio,branco
RBI5U78,1754017551097,CAM016,2,-27.636949,-48.58076,2025-08-01 03:05:51,False,0,Yamaha,Fazer 250,moto,branco
UVM4L43,1754017552176,CAM064,2,-27.088339,-52.573969,2025-08-01 03:05:52,False,1,Honda,Civic,passeio,branco
VKU3O63,1754017552774,CAM163,1,-28.508716,-49.026044,2025-08-01 03:05:52,False,1,Honda,CG 160,moto,branco
PAM3Z93,1754017554694,CAM122,1,-27.776908,-50.338755,2025-08-01 03:05:54,False,1,Suzuki,Yes 125,moto,prata
VRN0S37,1754017559554,CAM164,2,-28.460311,-49.05425,2025-08-01 03:05:59,False,0,Ford,Ranger,caminhão,prata
SOT5P73,1754017560251,CAM111,1,-28.635788,-49.384447,2025-08-01 03:06:00,False,2,Yamaha,Factor 125,moto,cinza
XIS5T22,1754017561434,CAM198,2,-28.479747,-48.797342,2025-08-01 03:06:01,False,1,Hyundai,HB20,passeio,branco
EBW6Z10,1754017561924,CAM188,3,-26.837978,-52.372409,2025-08-01 03:06:01,False,1,Volkswagen,Voyage,passeio,cinza
GWF2C25,1754017563243,CAM064,1,-27.088339,-52.573969,2025-08-01 03:06:03,False,0,Chevrolet,S10,caminhão,branco
KSH0O12,1754017565085,CAM117,1,-27.791417,-50.351351,2025-08-01 03:06:05,False,2,Volkswagen,T-Cross,SUV,branco
RJT0J79,1754017566245,CAM078,4,-26.908513,-48.659701,2025-08-01 03:06:06,False,3,Chevrolet,Tracker,SUV,preto
AXU5Q90,1754017566784,CAM123,3,-27.847018,-50.338235,2025-08-01 03:06:06,False,1,Ford,EcoSport,SUV,branco
