placa,marca,modelo,tipo,ano,cor,categoria,combustivel,cidade_emplacamento,clonado,num_infracoes
BXH8F18,Suzuki,Yes 125,moto,2021,cinza,particular,flex,Itajaí,0,0
LZB8G04,Honda,Biz,moto,2005,cinza,particular,gasolina,Joinville,0,1
RUI8H70,Suzuki,Yes 125,moto,2022,vermelho,particular,flex,Chapecó,0,0
SWI6Z53,Toyota,Hilux,utilitário,2023,laranja,particular,flex,Chapecó,0,2
IIT6Y09,Ford,Fiesta,passeio,2025,cinza,particular,flex,Chapecó,0,2
PYX4T00,Honda,HR-V,SUV,2018,cinza,particular,flex,São José,0,1
NIM1I39,Ford,Fiesta,passeio,2025,prata,particular,gasolina,Chapecó,0,2
QZH0E91,Suzuki,Intruder 250,moto,2019,branco,particular,gasolina,Balneário Camboriú,0,3
NLM4X31,Ford,Ranger,caminhão,2015,prata,particular,diesel,Caçador,0,1
TPZ7Y81,Jeep,Renegade,SUV,2022,branco,particular,flex,Laguna,0,1
IRN6H28,Volkswagen,Gol,passeio,2018,preto,particular,flex,Palhoça,0,3
RZZ5Q24,Chevrolet,Spin,SUV,2022,vermelho,particular,flex,Blumenau,0,2
ICM5J13,Toyota,SW4,SUV,2018,preto,aluguel,flex,Araranguá,0,0
VPE2A82,Fiat,Uno,passeio,2009,vermelho,particular,diesel,Blumenau,0,3
AUA3A09,Ford,Fusion,passeio,2021,preto,aluguel,flex,Xanxerê,0,3
DVS0F22,Jeep,Renegade,SUV,2014,prata,particular,flex,Lages,0,1
UOD4U65,Peugeot,Partner,utilitário,2020,prata,particular,gasolina,Blumenau,0,0
MVW3P52,Jeep,Compass,SUV,2018,preto,aluguel,flex,Caçador,0,0
IBW3I77,Suzuki,Yes 125,moto,2019,cinza,particular,gasolina,Concórdia,0,2
WCN2Q07,Chevrolet,Tracker,SUV,2020,amarelo,particular,flex,Brusque,0,1
AUL7K37,Renault,Sandero,passeio,2012,prata,aluguel,diesel,Criciúma,0,3
WWJ3X88,Hyundai,Creta,SUV,2025,amarelo,particular,flex,Joinville,0,0
DXI1A43,Chevrolet,S10,caminhão,2019,preto,particular,diesel,Itajaí,0,2
MGJ2M22,Hyundai,Azera,passeio,2009,marrom,particular,flex,Itajaí,0,0
WKP4N33,Peugeot,Partner,utilitário,2021,prata,particular,flex,Blumenau,0,2
FDG5H96,Honda,Fit,passeio,2023,cinza,aluguel,flex,Tubarão,0,0
BXZ3K90,Volkswagen,Polo,passeio,2012,azul,particular,flex,Lages,0,2
KQH0X68,Jeep,Commander,SUV,2018,amarelo,particular,diesel,Laguna,0,0
JCH0T23,Peugeot,Partner,utilitário,2005,branco,particular,flex,Blumenau,0,3
GTC5X11,Honda,Fit,passeio,2024,prata,particular,álcool,Balneário Camboriú,0,3
JVP5N85,Volkswagen,Gol,passeio,2021,cinza,particular,flex,Joinville,0,2
GIL7E49,Fiat,Strada,utilitário,2020,preto,particular,flex,Palhoça,0,1
WFQ2Z76,Suzuki,Yes 125,moto,2023,prata,particular,gasolina,Joinville,0,2
AIK1G02,Hyundai,HB20,passeio,2021,branco,particular,gasolina,Joinville,0,0
DGL2M94,Volkswagen,Gol,passeio,2017,branco,particular,flex,Balneário Camboriú,0,3
KQL9F41,Hyundai,Creta,SUV,2012,cinza,particular,flex,Joinville,0,3
SDH9J86,Hyundai,Creta,SUV,2012,preto,particular,flex,Lages,0,0
QUU1Z48,Toyota,Etios,passeio,2023,cinza,particular,flex,Joinville,0,0
IVJ9E65,Fiat,Toro,utilitário,2018,prata,aluguel,flex,Caçador,0,2
BML2A79,Renault,Duster,SUV,2025,branco,aluguel,flex,Blumenau,0,2
JJC0Y67,Honda,Biz,moto,2025,branco,particular,gasolina,Rio do Sul,0,0
NQY2S26,Volkswagen,Gol,passeio,2020,branco,particular,flex,Itajaí,0,3
KJV3V65,Jeep,Compass,SUV,2024,amarelo,particular,flex,Florianópolis,0,3
KTZ4T64,Peugeot,308,passeio,2012,amarelo,particular,flex,Palhoça,0,2
LVF8X42,Honda,HR-V,SUV,2019,prata,particular,flex,Itajaí,0,2
ZMQ1W26,Chevrolet,S10,caminhão,2018,laranja,particular,diesel,Concórdia,0,2
BKA1X61,Jeep,Commander,SUV,2018,preto,particular,gasolina,Laguna,0,1
TZI2L55,Chevrolet,Prisma,passeio,2024,cinza,particular,flex,Brusque,0,3
JXA0Y30,Peugeot,Partner,utilitário,2025,cinza,particular,flex,Caçador,0,1
YTZ2J38,Suzuki,Intruder 250,moto,2024,prata,particular,flex,Criciúma,0,1
TQE9P71,Fiat,Toro,utilitário,2022,branco,particular,diesel,Tubarão,0,0
VLL2H53,Suzuki,Yes 125,moto,2021,prata,particular,flex,Itajaí,0,1
XWP5J76,Honda,HR-V,SUV,2024,cinza,particular,diesel,Balneário Camboriú,0,0
NNN4P31,Suzuki,Intruder 250,moto,2022,verde,particular,flex,Criciúma,0,0
STS7V92,Volkswagen,Voyage,passeio,2021,cinza,particular,gasolina,Balneário Camboriú,0,2
NNX3I74,Jeep,Renegade,SUV,2020,preto,particular,gasolina,Itajaí,0,3
EWG9J34,Chevrolet,Onix,passeio,2023,prata,particular,diesel,Itajaí,0,1
LTY4A29,Chevrolet,Prisma,passeio,2010,amarelo,particular,flex,Araranguá,0,1
FWU3A31,Toyota,Yaris,passeio,2012,branco,particular,flex,Itajaí,0,1
QYC1E53,Jeep,Commander,SUV,2023,preto,particular,flex,Chapecó,0,3
BUU1I31,Honda,CG 160,moto,2022,branco,particular,flex,São José,0,1
RWX3J37,Suzuki,Yes 125,moto,2025,prata,particular,flex,Joinville,0,2
BXA4E32,Yamaha,Fazer 250,moto,2015,preto,particular,flex,Florianópolis,0,2
IHP2V49,Fiat,Mobi,passeio,2018,prata,particular,álcool,Araranguá,0,0
XOO9W37,Yamaha,Factor 125,moto,2025,preto,particular,flex,Jaraguá do Sul,0,1
JRV6G77,Honda,CG 160,moto,2009,prata,particular,gasolina,Chapecó,0,0
PPX7C54,Renault,Sandero,passeio,2009,verde,aluguel,flex,Rio do Sul,0,3
JEX6F33,Peugeot,2008,SUV,2024,preto,particular,flex,Itajaí,0,1
QFU6E57,Jeep,Commander,SUV,2008,branco,particular,elétrico,Itajaí,0,0
YLB3E78,Honda,Fit,passeio,2014,branco,particular,flex,São José,0,1
SKP8B66,Ford,Fusion,passeio,2006,branco,particular,flex,Florianópolis,0,3
ADA3R68,Peugeot,308,passeio,2021,preto,particular,flex,Chapecó,0,0
VQX2R18,Yamaha,Fazer 250,moto,2022,preto,particular,gasolina,Chapecó,0,2
BEZ8Z84,Peugeot,208,passeio,2013,branco,particular,álcool,Lages,0,0
URC2O06,Renault,Logan,passeio,2018,preto,particular,flex,Florianópolis,0,2
WFQ8A01,Peugeot,2008,SUV,2025,branco,particular,flex,Florianópolis,0,1
FEE4O47,Ford,Fusion,passeio,2015,preto,particular,flex,Joinville,0,0
VLX8S66,Jeep,Renegade,SUV,2025,azul,particular,gasolina,Rio do Sul,0,2
ULM2J84,Toyota,Hilux,utilitário,2005,branco,particular,flex,Chapecó,0,2
FZU3Q65,Renault,Logan,passeio,2021,preto,particular,flex,Chapecó,0,1
OWY5Z76,Renault,Sandero,passeio,2021,preto,particular,flex,Blumenau,0,1
SHU0W93,Yamaha,XTZ 150,moto,2007,cinza,particular,gasolina,Jaraguá do Sul,0,2
TQN1P53,Peugeot,Partner,utilitário,2015,prata,particular,gasolina,Itajaí,0,3
PTH5E58,Peugeot,208,passeio,2021,branco,particular,diesel,Lages,0,3
FGQ6C52,Volkswagen,Virtus,passeio,2023,cinza,particular,flex,Chapecó,0,0
JUR2P35,Yamaha,Fazer 250,moto,2008,prata,aluguel,flex,Blumenau,0,0
TBS1F42,Suzuki,Intruder 250,moto,2006,preto,particular,flex,Jaraguá do Sul,0,0
TCF1C22,Ford,EcoSport,SUV,2022,cinza,particular,flex,Lages,0,1
JXX6V37,Volkswagen,Voyage,passeio,2022,marrom,aluguel,flex,Araranguá,0,0
UHZ7W39,Jeep,Compass,SUV,2024,prata,particular,flex,Jaraguá do Sul,0,2
QPM2F97,Ford,Ka,passeio,2015,amarelo,particular,flex,Criciúma,0,0
XXL3M72,Hyundai,HB20,passeio,2019,preto,aluguel,flex,Lages,0,1
DRM6O31,Fiat,Argo,passeio,2018,branco,aluguel,flex,Lages,0,1
FEI4Q04,Fiat,Uno,passeio,2017,branco,particular,flex,Criciúma,0,0
SJU5H78,Fiat,Toro,utilitário,2022,branco,aluguel,flex,Lages,0,3
PJJ1X24,Volkswagen,T-Cross,SUV,2025,cinza,particular,flex,Balneário Camboriú,0,1
GEI3Y30,Yamaha,Factor 125,moto,2006,branco,particular,gasolina,Chapecó,0,2
ZWW1C04,Suzuki,Intruder 250,moto,2020,cinza,particular,flex,Palhoça,0,2
YZD7Q35,Hyundai,HB20,passeio,2014,preto,particular,diesel,Blumenau,0,2
KOF0U80,Renault,Sandero,passeio,2010,preto,particular,diesel,Criciúma,0,3
BRA3T72,Jeep,Commander,SUV,2019,laranja,particular,flex,Laguna,0,1
JTY9E16,Peugeot,208,passeio,2008,branco,particular,flex,Laguna,0,0
OVE9F00,Honda,CG 160,moto,2005,marrom,particular,flex,Chapecó,0,0
NHH0A35,Jeep,Commander,SUV,2020,preto,particular,diesel,Balneário Camboriú,0,0
OMK3H05,Volkswagen,Voyage,passeio,2020,marrom,particular,flex,Criciúma,0,2
LED5U66,Fiat,Strada,utilitário,2013,cinza,particular,diesel,Chapecó,0,3
JDP3B67,Renault,Logan,passeio,2021,cinza,particular,diesel,Joinville,0,3
SUS7W47,Toyota,SW4,SUV,2023,amarelo,aluguel,gasolina,Itajaí,0,1
NBO6L63,Ford,Ranger,caminhão,2020,amarelo,particular,diesel,Chapecó,0,0
BWN0P15,Honda,HR-V,SUV,2025,branco,particular,elétrico,Palhoça,0,0
QYE5Z80,Peugeot,308,passeio,2013,marrom,particular,gasolina,Itajaí,0,2
FOM1O61,Peugeot,308,passeio,2020,prata,particular,flex,Laguna,0,0
KSM9L97,Suzuki,Yes 125,moto,2019,cinza,particular,gasolina,Palhoça,0,3
KDB8C96,Ford,Ranger,caminhão,2024,azul,particular,diesel,Blumenau,0,3
GVN6I86,Jeep,Renegade,SUV,2015,prata,aluguel,flex,Criciúma,0,0
VYB4I38,Chevrolet,Spin,SUV,2020,marrom,particular,gasolina,Chapecó,0,2
TRW6Z17,Ford,Fiesta,passeio,2020,amarelo,aluguel,gasolina,Brusque,0,3
RUX9E79,Ford,Fusion,passeio,2013,preto,particular,flex,São José,0,0
APN1B02,Jeep,Renegade,SUV,2019,prata,particular,diesel,Palhoça,0,3
EEA0O59,Toyota,Yaris,passeio,2012,cinza,particular,flex,Blumenau,0,2
YRN6Z14,Ford,EcoSport,SUV,2025,azul,particular,flex,Jaraguá do Sul,0,3
CQV5S89,Honda,Civic,passeio,2018,prata,particular,flex,Joinville,0,3
XBN3Y62,Renault,Duster,SUV,2023,preto,particular,flex,Criciúma,0,1
NLB1X43,Renault,Duster,SUV,2023,prata,particular,diesel,Chapecó,0,0
XEU0U48,Renault,Logan,passeio,2024,cinza,particular,flex,Florianópolis,0,0
MYF3J16,Fiat,Strada,utilitário,2005,prata,particular,flex,Balneário Camboriú,0,0
UVO3Z58,Jeep,Renegade,SUV,2006,prata,particular,flex,Xanxerê,0,3
GWD6R66,Chevrolet,S10,caminhão,2015,prata,particular,flex,São José,0,2
DWU9R54,Suzuki,Yes 125,moto,2018,prata,particular,gasolina,Blumenau,0,0
UMN7O13,Honda,HR-V,SUV,2019,azul,particular,flex,Balneário Camboriú,0,2
HWD4N70,Fiat,Strada,utilitário,2021,laranja,particular,diesel,Balneário Camboriú,0,0
WWE4N13,Renault,Logan,passeio,2025,branco,particular,diesel,Balneário Camboriú,0,2
ZPJ0W64,Hyundai,HB20,passeio,2012,branco,particular,flex,Blumenau,0,2
KWF3N38,Yamaha,Factor 125,moto,2021,branco,particular,gasolina,Blumenau,0,0
EAC4E98,Hyundai,Creta,SUV,2017,cinza,aluguel,flex,Joinville,0,1
QJN7R11,Renault,Kwid,passeio,2023,preto,particular,flex,São José,0,3
RPZ6X67,Fiat,Toro,utilitário,2022,prata,particular,flex,São José,0,0
JPT0G88,Ford,Fusion,passeio,2017,laranja,particular,flex,Tubarão,0,2
RTO5E24,Ford,Ranger,caminhão,2025,preto,particular,flex,Itajaí,0,3
HUP3M85,Volkswagen,Gol,passeio,2018,prata,particular,flex,Chapecó,0,2
ORO5V86,Hyundai,Tucson,SUV,2018,marrom,particular,flex,Balneário Camboriú,0,3
JYN8S91,Hyundai,Azera,passeio,2009,marrom,particular,flex,Criciúma,0,2
TWT8W38,Jeep,Commander,SUV,2019,prata,particular,flex,Criciúma,0,3
OIQ8R68,Yamaha,Factor 125,moto,2023,cinza,particular,gasolina,Lages,0,2
KFM6U49,Chevrolet,Onix,passeio,2020,amarelo,particular,flex,São José,0,2
LFA8K53,Renault,Sandero,passeio,2024,branco,aluguel,flex,Araranguá,0,2
UTS8B65,Fiat,Argo,passeio,2025,amarelo,particular,flex,Blumenau,0,2
IQD9H71,Volkswagen,Virtus,passeio,2015,vermelho,particular,flex,Xanxerê,0,2
IMW1R72,Fiat,Mobi,passeio,2017,branco,particular,flex,Blumenau,0,2
VUI6P50,Chevrolet,S10,caminhão,2021,cinza,aluguel,diesel,Blumenau,0,3
TLD4O19,Chevrolet,Spin,SUV,2019,prata,particular,diesel,Tubarão,0,2
SHX7V49,Hyundai,Tucson,SUV,2012,branco,particular,gasolina,São José,0,0
YSL9E71,Yamaha,Fazer 250,moto,2025,cinza,aluguel,gasolina,Florianópolis,0,3
FBT3R05,Renault,Sandero,passeio,2006,amarelo,particular,flex,Blumenau,0,3
HYX6K49,Volkswagen,T-Cross,SUV,2023,prata,particular,flex,Florianópolis,0,3
QXV7J93,Ford,Ranger,caminhão,2024,preto,particular,diesel,Florianópolis,0,3
JPG0H44,Hyundai,HB20,passeio,2019,azul,particular,flex,Blumenau,0,3
FVC0R31,Chevrolet,Onix,passeio,2019,branco,particular,flex,Laguna,0,3
TUD1D56,Jeep,Compass,SUV,2012,prata,particular,flex,Joinville,0,2
VXW4O56,Hyundai,Azera,passeio,2018,prata,particular,diesel,Palhoça,0,0
KYC2P46,Fiat,Toro,utilitário,2025,cinza,particular,gasolina,Jaraguá do Sul,0,1
DEC6W07,Honda,City,passeio,2019,marrom,particular,flex,Blumenau,0,2
KXN1J28,Hyundai,Azera,passeio,2017,cinza,particular,flex,Balneário Camboriú,0,2
KGX0W39,Jeep,Renegade,SUV,2021,preto,particular,flex,Itajaí,0,3
IXA6I31,Chevrolet,Prisma,passeio,2025,preto,particular,flex,Balneário Camboriú,0,1
TTZ3S87,Ford,Ka,passeio,2011,prata,particular,flex,Itajaí,1,18
LVN5L81,Fiat,Toro,utilitário,2018,branco,particular,flex,São José,0,3
ZRA0F49,Yamaha,Factor 125,moto,2023,cinza,aluguel,gasolina,Blumenau,0,2
ZCG6L08,Toyota,Corolla,passeio,2015,cinza,particular,flex,Jaraguá do Sul,0,3
RVG6A99,Hyundai,Azera,passeio,2021,preto,particular,flex,Balneário Camboriú,0,2
CJG6E90,Toyota,Etios,passeio,2019,branco,particular,gasolina,Joinville,0,0
WET5N34,Chevrolet,Spin,SUV,2008,preto,particular,flex,Blumenau,0,0
MYX6M26,Volkswagen,Gol,passeio,2023,prata,aluguel,flex,Florianópolis,0,1
VDZ8Z25,Renault,Logan,passeio,2012,branco,particular,flex,Lages,0,2
NRI7F17,Toyota,Hilux,utilitário,2025,cinza,particular,flex,Balneário Camboriú,0,0
GLJ4M58,Toyota,Etios,passeio,2021,branco,particular,gasolina,Chapecó,0,2
TYW2S94,Renault,Logan,passeio,2025,preto,particular,diesel,Blumenau,0,1
BYB5E93,Volkswagen,Polo,passeio,2021,prata,particular,flex,Criciúma,0,1
CIH1R98,Chevrolet,Tracker,SUV,2011,preto,particular,flex,Criciúma,0,2
LGP1R58,Chevrolet,Tracker,SUV,2024,branco,particular,gasolina,Joinville,0,1
ICP3Z31,Renault,Duster,SUV,2019,prata,particular,flex,Joinville,0,2
DDH2K76,Volkswagen,Virtus,passeio,2024,laranja,particular,flex,Chapecó,0,2
MNZ2U29,Yamaha,Factor 125,moto,2018,branco,particular,flex,Joinville,0,0
MEE1I57,Volkswagen,T-Cross,SUV,2011,prata,particular,diesel,Blumenau,0,0
ZOF4E42,Fiat,Uno,passeio,2019,branco,particular,flex,Criciúma,0,3
LHR3M82,Chevrolet,Onix,passeio,2018,preto,particular,flex,Florianópolis,0,3
UHO8S13,Volkswagen,T-Cross,SUV,2024,verde,particular,gasolina,Joinville,1,0
WBL4Z79,Renault,Logan,passeio,2018,verde,particular,diesel,Balneário Camboriú,0,2
QCQ3V18,Volkswagen,Voyage,passeio,2018,branco,particular,flex,Xanxerê,0,3
XXL0C37,Chevrolet,Prisma,passeio,2012,preto,particular,flex,Balneário Camboriú,0,0
SYT0V69,Suzuki,Yes 125,moto,2010,branco,aluguel,flex,Blumenau,0,1
LJY5N63,Chevrolet,Spin,SUV,2010,cinza,particular,diesel,Itajaí,0,3
SDL1G48,Volkswagen,T-Cross,SUV,2021,branco,particular,flex,Brusque,0,3
FRU7M27,Volkswagen,Virtus,passeio,2020,branco,aluguel,flex,Jaraguá do Sul,0,0
FHA0V80,Peugeot,208,passeio,2019,preto,particular,flex,São José,0,2
ITG5C85,Hyundai,Tucson,SUV,2019,preto,particular,diesel,Chapecó,0,1
VVR9Q20,Peugeot,308,passeio,2020,branco,particular,álcool,Blumenau,0,3
BHB3Q14,Fiat,Argo,passeio,2016,prata,particular,flex,Blumenau,0,1
CRX3B45,Volkswagen,Polo,passeio,2020,prata,particular,gasolina,Xanxerê,0,1
KLZ4R16,Renault,Kwid,passeio,2025,verde,particular,flex,Rio do Sul,0,0
WMD4F69,Suzuki,Yes 125,moto,2019,preto,particular,gasolina,Blumenau,0,2
BBI1D53,Fiat,Strada,utilitário,2016,cinza,particular,gasolina,São José,0,0
KGT8G22,Volkswagen,T-Cross,SUV,2005,preto,aluguel,flex,Lages,0,0
KXM2U58,Toyota,Yaris,passeio,2018,preto,particular,flex,Criciúma,0,3
WXE2O45,Suzuki,Intruder 250,moto,2020,amarelo,particular,flex,Blumenau,0,0
PVU9Y95,Hyundai,Tucson,SUV,2011,cinza,particular,flex,Florianópolis,0,0
LIW8P63,Volkswagen,Virtus,passeio,2005,marrom,particular,flex,Itajaí,0,3
MQS7A67,Renault,Logan,passeio,2022,vermelho,particular,flex,São José,0,1
RKZ0F37,Chevrolet,S10,caminhão,2019,cinza,particular,diesel,Blumenau,0,0
EIR9O36,Ford,EcoSport,SUV,2019,cinza,particular,gasolina,Blumenau,0,1
BKQ8L19,Renault,Sandero,passeio,2024,prata,particular,flex,Blumenau,0,2
VWY7P08,Honda,City,passeio,2024,preto,particular,flex,Joinville,0,1
XDG0R22,Toyota,Yaris,passeio,2009,prata,particular,flex,Balneário Camboriú,0,0
DWL5Y19,Volkswagen,Voyage,passeio,2024,branco,particular,flex,Balneário Camboriú,0,1
HXS0E52,Hyundai,Azera,passeio,2011,preto,particular,flex,Palhoça,0,3
MTR5V85,Hyundai,HB20,passeio,2016,cinza,particular,flex,Brusque,0,1
ZRS2P28,Honda,Fit,passeio,2018,branco,particular,flex,Balneário Camboriú,0,2
PXB3R39,Yamaha,Factor 125,moto,2009,cinza,particular,flex,Criciúma,0,1
DLZ1I02,Honda,Fit,passeio,2007,branco,particular,gasolina,Joinville,0,0
DAP5H05,Ford,Ka,passeio,2024,marrom,particular,flex,Chapecó,0,2
LFC1V71,Suzuki,Intruder 250,moto,2010,laranja,particular,flex,Blumenau,0,3
CBX8X85,Fiat,Strada,utilitário,2024,prata,particular,gasolina,Blumenau,0,2
MBI7B85,Peugeot,208,passeio,2013,prata,particular,flex,Jaraguá do Sul,0,0
NBL4P19,Ford,EcoSport,SUV,2018,preto,particular,flex,São José,0,3
BQU3Z78,Renault,Sandero,passeio,2017,prata,particular,flex,Itajaí,0,1
DPM7Q29,Jeep,Renegade,SUV,2020,laranja,particular,elétrico,Chapecó,0,1
ZAL7X92,Ford,Fusion,passeio,2021,branco,particular,flex,Criciúma,0,2
STW3K03,Yamaha,Fazer 250,moto,2023,prata,particular,gasolina,Lages,0,3
QGS5V51,Ford,EcoSport,SUV,2018,cinza,particular,diesel,Jaraguá do Sul,0,2
LCQ8P29,Jeep,Compass,SUV,2018,prata,particular,flex,Balneário Camboriú,0,3
IFV9Y70,Yamaha,Factor 125,moto,2017,preto,particular,flex,Itajaí,0,3
DCB2D69,Renault,Kwid,passeio,2018,prata,particular,flex,Canoinhas,0,0
OGH5X75,Jeep,Compass,SUV,2006,prata,particular,flex,Brusque,0,1
SMF5F72,Fiat,Toro,utilitário,2018,preto,particular,flex,Lages,0,3
MBL0G93,Toyota,Yaris,passeio,2022,azul,aluguel,flex,Palhoça,1,15
YPS1A95,Renault,Duster,SUV,2021,vermelho,particular,flex,Blumenau,0,1
ULP9V82,Fiat,Mobi,passeio,2018,prata,particular,flex,Concórdia,0,0
QWV7G56,Jeep,Renegade,SUV,2018,vermelho,particular,flex,Florianópolis,0,0
ZQY8T94,Toyota,Yaris,passeio,2024,prata,particular,flex,Chapecó,0,2
CHL6T25,Suzuki,Intruder 250,moto,2021,preto,particular,flex,Balneário Camboriú,0,3
HFK6M31,Renault,Duster,SUV,2019,cinza,particular,flex,Lages,0,1
HKS5J55,Peugeot,308,passeio,2023,preto,particular,flex,Blumenau,0,2
FGZ3J35,Hyundai,HB20,passeio,2020,preto,particular,flex,São José,0,2
IAE0O90,Peugeot,Partner,utilitário,2018,preto,particular,flex,Joinville,0,0
YNY3Y42,Yamaha,Fazer 250,moto,2019,vermelho,particular,flex,Blumenau,0,3
MGC7V54,Peugeot,308,passeio,2008,prata,particular,flex,Criciúma,0,3
GHN0L24,Chevrolet,Prisma,passeio,2024,prata,particular,flex,Itajaí,0,0
IFU9V75,Fiat,Toro,utilitário,2019,prata,aluguel,flex,São José,0,0
LZX1S83,Peugeot,2008,SUV,2013,prata,particular,gasolina,Florianópolis,0,0
IVR2Z44,Yamaha,XTZ 150,moto,2023,branco,particular,flex,Caçador,0,0
URI0I85,Yamaha,XTZ 150,moto,2007,cinza,particular,flex,Blumenau,0,0
FFX7E94,Volkswagen,Polo,passeio,2025,preto,particular,flex,Joinville,0,2
IBS3J29,Ford,EcoSport,SUV,2025,preto,particular,flex,Palhoça,0,3
PQT7E60,Fiat,Mobi,passeio,2023,preto,particular,gasolina,Palhoça,0,3
FKW8Q90,Renault,Kwid,passeio,2019,branco,particular,flex,Balneário Camboriú,0,1
GDY0Q86,Suzuki,Intruder 250,moto,2021,branco,particular,flex,Concórdia,0,1
CLP0W87,Volkswagen,Virtus,passeio,2017,preto,aluguel,flex,Itajaí,0,1
CUK0Z95,Fiat,Argo,passeio,2022,preto,particular,flex,Chapecó,0,2
LBU2O98,Fiat,Uno,passeio,2021,cinza,particular,flex,Itajaí,0,2
OKN4L84,Yamaha,XTZ 150,moto,2021,prata,aluguel,flex,Rio do Sul,0,0
WQK7C28,Volkswagen,Voyage,passeio,2023,preto,particular,gasolina,Araranguá,0,1
HWF3U26,Fiat,Toro,utilitário,2023,cinza,particular,flex,Blumenau,0,2
GCV2Y77,Ford,Ka,passeio,2013,vermelho,particular,flex,Laguna,0,1
ZRP6M91,Honda,CG 160,moto,2015,prata,particular,flex,Palhoça,0,1
ZSA3B20,Yamaha,Fazer 250,moto,2011,laranja,particular,flex,Rio do Sul,0,2
YRK5T48,Hyundai,HB20,passeio,2008,cinza,particular,flex,Chapecó,0,0
IVL1H77,Jeep,Renegade,SUV,2018,amarelo,particular,flex,Blumenau,0,2
KSE7T17,Toyota,Etios,passeio,2016,azul,particular,flex,Chapecó,1,11
QBR6E56,Honda,Fit,passeio,2010,branco,particular,flex,Lages,0,2
TLQ9E53,Toyota,Etios,passeio,2025,preto,particular,flex,Blumenau,0,1
ZAX0K33,Ford,Ranger,caminhão,2007,preto,particular,diesel,Brusque,0,2
MXR0Q47,Yamaha,XTZ 150,moto,2024,branco,particular,gasolina,Criciúma,0,1
CDF9O76,Hyundai,HB20,passeio,2024,preto,particular,flex,Caçador,0,2
MUV9Q89,Renault,Sandero,passeio,2013,laranja,aluguel,gasolina,Joinville,0,3
MSJ6S51,Fiat,Toro,utilitário,2016,branco,particular,flex,Canoinhas,0,2
UXN4V82,Volkswagen,Gol,passeio,2018,branco,aluguel,flex,Blumenau,0,3
