placa,marca,modelo,tipo,ano,cor,categoria,combustivel,cidade_emplacamento,clonado,num_infracoes
SMB2N28,Honda,CG 160,moto,2019,preto,aluguel,gasolina,Tubarão,0,3
CRX2U08,Suzuki,Yes 125,moto,2021,branco,particular,flex,Blumenau,0,1
KEF1D69,Toyota,Yaris,passeio,2012,cinza,particular,flex,Balneário Camboriú,0,0
CMI7C77,Renault,Sandero,passeio,2023,cinza,particular,flex,Chapecó,0,0
OFO0V71,Jeep,Renegade,SUV,2025,preto,particular,álcool,Canoinhas,0,3
TOO9K04,Yamaha,Fazer 250,moto,2023,branco,particular,gasolina,Balneário Camboriú,0,1
THW0V10,Toyota,SW4,SUV,2021,cinza,particular,diesel,Lages,0,0
ICY2M45,Volkswagen,Virtus,passeio,2023,prata,particular,flex,Blumenau,0,3
VSG3C21,Volkswagen,Gol,passeio,2015,prata,particular,flex,Chapecó,0,1
ZCU9X37,Peugeot,2008,SUV,2017,preto,particular,flex,Florianópolis,0,2
GMH5I37,Toyota,SW4,SUV,2021,prata,particular,flex,Florianópolis,0,0
LFJ6W00,Fiat,Toro,utilitário,2022,branco,aluguel,flex,Itajaí,0,3
BZO8N75,Ford,Fiesta,passeio,2010,branco,particular,elétrico,Florianópolis,0,1
EKL6O61,Peugeot,Partner,utilitário,2022,branco,particular,flex,Palhoça,0,2
BIG2R54,Fiat,Uno,passeio,2023,prata,particular,flex,São José,0,1
OGF1O68,Honda,CG 160,moto,2022,cinza,particular,flex,Balneário Camboriú,0,0
BFX9T37,Volkswagen,Virtus,passeio,2023,verde,particular,flex,Blumenau,0,2
FJR4V46,Suzuki,Yes 125,moto,2019,cinza,particular,gasolina,Blumenau,0,3
CUZ4K88,Peugeot,Partner,utilitário,2025,azul,particular,flex,Jaraguá do Sul,0,0
GVM3B13,Volkswagen,Polo,passeio,2023,preto,particular,flex,Chapecó,0,2
MRL7O32,Yamaha,Factor 125,moto,2017,branco,particular,gasolina,Rio do Sul,0,0
CDI1O07,Honda,Biz,moto,2018,amarelo,particular,flex,Balneário Camboriú,0,3
AHX5K55,Volkswagen,T-Cross,SUV,2025,branco,particular,flex,Itajaí,0,2
DJD4D32,Chevrolet,Prisma,passeio,2013,preto,particular,flex,Araranguá,0,1
SOW6L54,Hyundai,Creta,SUV,2025,preto,particular,flex,Chapecó,0,0
DZE4N46,Volkswagen,Gol,passeio,2025,verde,particular,flex,Araranguá,0,2
ODQ8G59,Suzuki,Intruder 250,moto,2022,cinza,aluguel,flex,Lages,0,2
PMV6R66,Toyota,SW4,SUV,2022,preto,particular,flex,Brusque,0,2
IAE8X37,Fiat,Argo,passeio,2023,prata,particular,flex,São José,0,0
AKZ8Z62,Volkswagen,Voyage,passeio,2018,branco,particular,flex,Joinville,0,0
PXN5I53,Renault,Logan,passeio,2017,prata,particular,flex,Lages,0,0
IWB5N26,Volkswagen,Voyage,passeio,2024,preto,particular,diesel,Joinville,0,3
PRW5X47,Peugeot,208,passeio,2022,preto,particular,diesel,Chapecó,0,2
SCJ4Q65,Peugeot,2008,SUV,2014,branco,particular,flex,Jaraguá do Sul,0,2
JLW9M56,Fiat,Mobi,passeio,2019,cinza,particular,flex,Balneário Camboriú,0,3
RWI2W24,Suzuki,Yes 125,moto,2023,marrom,particular,flex,Chapecó,0,1
FBW6G93,Ford,Fiesta,passeio,2018,cinza,aluguel,flex,Chapecó,0,0
MLZ7G44,Honda,Fit,passeio,2020,cinza,particular,flex,Joinville,0,0
VDI4O61,Hyundai,Creta,SUV,2013,preto,particular,flex,Florianópolis,0,3
LDQ9L83,Ford,EcoSport,SUV,2021,branco,particular,flex,Canoinhas,0,1
WPZ9Z43,Jeep,Renegade,SUV,2021,cinza,particular,flex,Blumenau,1,1
SHR5Y39,Hyundai,Tucson,SUV,2021,preto,particular,álcool,Concórdia,0,1
LXA8C23,Volkswagen,Virtus,passeio,2016,amarelo,particular,flex,Araranguá,0,0
IBO9A35,Peugeot,208,passeio,2023,cinza,particular,flex,Florianópolis,0,2
YBO4C29,Hyundai,Azera,passeio,2022,prata,particular,flex,Canoinhas,0,0
OCW9V68,Renault,Duster,SUV,2024,verde,particular,flex,São José,0,1
DHJ1P23,Peugeot,208,passeio,2007,verde,particular,flex,Tubarão,0,1
UYL8Z18,Suzuki,Yes 125,moto,2023,preto,aluguel,gasolina,Joinville,0,0
ZCS7R91,Hyundai,Tucson,SUV,2018,prata,particular,diesel,São José,0,1
GKV1S17,Jeep,Commander,SUV,2025,azul,aluguel,diesel,Joinville,0,1
ZSC1E72,Ford,Fusion,passeio,2012,cinza,particular,flex,São José,0,3
NGU2M95,Renault,Kwid,passeio,2005,preto,aluguel,flex,Criciúma,0,2
VAD2A64,Peugeot,308,passeio,2008,branco,particular,flex,Blumenau,0,3
ZLC7P74,Renault,Sandero,passeio,2022,cinza,particular,flex,Criciúma,0,1
LVB8E33,Peugeot,308,passeio,2014,branco,particular,flex,Lages,0,1
CGS7L72,Honda,Civic,passeio,2021,cinza,particular,flex,Chapecó,0,2
VOO7S89,Chevrolet,S10,caminhão,2025,cinza,particular,diesel,Chapecó,0,3
TGH7S66,Peugeot,208,passeio,2005,cinza,particular,flex,Itajaí,0,3
IQE1E28,Peugeot,308,passeio,2023,laranja,particular,flex,São José,0,1
EXR4J94,Chevrolet,Tracker,SUV,2021,prata,particular,flex,Itajaí,0,2
EHS5U59,Toyota,Yaris,passeio,2022,prata,particular,flex,Itajaí,0,1
GWZ0B84,Suzuki,Intruder 250,moto,2014,prata,aluguel,flex,Criciúma,0,2
LCE5P48,Hyundai,Azera,passeio,2025,marrom,particular,gasolina,Criciúma,0,2
CUY8N48,Ford,Ranger,caminhão,2019,prata,aluguel,diesel,Xanxerê,0,0
GTY8E63,Peugeot,Partner,utilitário,2019,preto,particular,flex,Xanxerê,0,3
ENI9G72,Yamaha,XTZ 150,moto,2020,cinza,particular,gasolina,Araranguá,0,2
PBV3W16,Volkswagen,Virtus,passeio,2022,preto,particular,flex,São José,0,0
KWS0O92,Ford,Ranger,caminhão,2019,branco,particular,diesel,Blumenau,0,3
RVB1Y00,Suzuki,Intruder 250,moto,2023,preto,particular,flex,Rio do Sul,0,3
ZAN4C56,Renault,Logan,passeio,2023,prata,particular,flex,Joinville,0,2
WRI9S66,Jeep,Compass,SUV,2025,prata,particular,flex,Blumenau,0,0
KMC3X24,Jeep,Renegade,SUV,2019,laranja,particular,flex,Palhoça,0,2
LKB8O35,Jeep,Renegade,SUV,2024,marrom,particular,flex,Itajaí,0,3
BRX9X65,Hyundai,HB20,passeio,2025,prata,particular,flex,Criciúma,0,1
LWS1X39,Renault,Sandero,passeio,2019,cinza,aluguel,flex,Canoinhas,0,1
DUZ2S52,Honda,City,passeio,2008,cinza,particular,flex,Balneário Camboriú,0,2
UBZ4F34,Fiat,Mobi,passeio,2015,verde,particular,flex,Lages,0,2
ZCG8G10,Renault,Sandero,passeio,2023,cinza,particular,flex,Joinville,0,3
JCQ6T74,Hyundai,Azera,passeio,2005,cinza,particular,flex,Concórdia,0,2
XRU6J48,Yamaha,XTZ 150,moto,2020,cinza,particular,gasolina,Concórdia,0,2
ZRF2J06,Toyota,Corolla,passeio,2023,vermelho,aluguel,flex,Lages,0,1
DNZ0Y39,Hyundai,HB20,passeio,2019,preto,particular,gasolina,Itajaí,0,0
XBL1B68,Renault,Kwid,passeio,2020,cinza,particular,diesel,Lages,0,1
SEE2D38,Chevrolet,S10,caminhão,2014,branco,particular,diesel,Chapecó,0,2
EDC4K97,Volkswagen,Polo,passeio,2019,cinza,particular,flex,Itajaí,0,2
BIL3Z53,Volkswagen,Polo,passeio,2018,marrom,particular,gasolina,Florianópolis,0,3
TTS7E74,Jeep,Renegade,SUV,2021,preto,particular,flex,Brusque,0,3
NRM9O30,Suzuki,Intruder 250,moto,2021,prata,particular,flex,Laguna,0,3
CYY6N35,Jeep,Renegade,SUV,2022,preto,particular,flex,Florianópolis,0,2
DJV3H27,Suzuki,Intruder 250,moto,2005,cinza,particular,flex,Joinville,0,1
MIS7O05,Jeep,Compass,SUV,2023,preto,particular,gasolina,Florianópolis,0,2
JWR8E93,Suzuki,Intruder 250,moto,2008,branco,aluguel,flex,Itajaí,0,1
OXD1H49,Toyota,Hilux,utilitário,2020,amarelo,particular,flex,Lages,0,3
GIV5M89,Honda,Fit,passeio,2022,cinza,oficial,flex,Blumenau,0,3
PHD2A43,Ford,Fiesta,passeio,2025,prata,particular,flex,Rio do Sul,0,1
HTT1A03,Jeep,Renegade,SUV,2019,cinza,particular,flex,Palhoça,0,1
RSJ6A66,Renault,Kwid,passeio,2015,prata,particular,flex,Chapecó,0,3
SSX4V27,Yamaha,Factor 125,moto,2016,preto,particular,gasolina,Criciúma,0,0
YQB0T34,Honda,Civic,passeio,2006,branco,particular,flex,Lages,0,2
DBZ4Y91,Ford,EcoSport,SUV,2014,verde,particular,álcool,Itajaí,0,2
IRX5Z89,Suzuki,Yes 125,moto,2019,cinza,particular,gasolina,Itajaí,0,2
WCL7M52,Jeep,Renegade,SUV,2011,vermelho,particular,flex,Criciúma,0,1
APF0E67,Chevrolet,Prisma,passeio,2022,prata,particular,flex,São José,0,0
VFI3O90,Peugeot,308,passeio,2017,branco,particular,flex,Concórdia,0,3
XJI0U84,Jeep,Compass,SUV,2020,cinza,particular,gasolina,Araranguá,0,0
JXI7W99,Jeep,Compass,SUV,2009,cinza,particular,flex,São José,0,1
DOU5D42,Volkswagen,Gol,passeio,2021,branco,aluguel,flex,Chapecó,0,2
ZEV1U03,Fiat,Strada,utilitário,2019,verde,particular,flex,Criciúma,0,3
TGQ6D33,Volkswagen,Virtus,passeio,2018,cinza,particular,flex,Blumenau,0,0
PIQ7Y24,Honda,HR-V,SUV,2022,cinza,particular,flex,Chapecó,0,0
OGF8P75,Fiat,Uno,passeio,2016,branco,particular,flex,Blumenau,0,3
GCD1D19,Renault,Sandero,passeio,2023,marrom,particular,gasolina,Chapecó,0,3
PFF4M00,Volkswagen,Gol,passeio,2023,preto,particular,flex,Itajaí,0,3
MFP9W43,Fiat,Uno,passeio,2012,preto,particular,elétrico,Criciúma,0,3
XSA5S58,Toyota,Etios,passeio,2022,prata,particular,flex,Concórdia,0,3
LBP5V74,Honda,City,passeio,2007,cinza,particular,flex,Laguna,0,0
HAO6H35,Toyota,SW4,SUV,2021,cinza,particular,flex,Chapecó,0,2
XVB9Z41,Ford,Fusion,passeio,2019,cinza,particular,flex,Chapecó,0,3
UYZ8F11,Toyota,Corolla,passeio,2022,preto,particular,álcool,Blumenau,0,0
CLE7T39,Chevrolet,Spin,SUV,2020,prata,particular,flex,Itajaí,0,0
LUE3T25,Volkswagen,Polo,passeio,2021,prata,particular,flex,Blumenau,0,1
XYJ6Q09,Peugeot,308,passeio,2025,laranja,particular,flex,Concórdia,0,1
LCJ6X40,Jeep,Compass,SUV,2025,vermelho,particular,flex,Chapecó,0,3
ADB1T01,Honda,Biz,moto,2020,preto,particular,gasolina,Criciúma,0,1
USH2Q40,Jeep,Compass,SUV,2018,prata,aluguel,diesel,Lages,0,0
MBM5N25,Volkswagen,T-Cross,SUV,2022,branco,particular,gasolina,Palhoça,0,3
DFS3J72,Jeep,Renegade,SUV,2020,branco,aluguel,flex,Lages,0,3
GEX6G25,Volkswagen,Virtus,passeio,2023,branco,particular,flex,Caçador,0,3
QCK2F03,Peugeot,208,passeio,2019,preto,aluguel,álcool,Florianópolis,0,0
FZO1P93,Chevrolet,Spin,SUV,2018,branco,particular,flex,Itajaí,0,2
VKS1D74,Volkswagen,Polo,passeio,2021,cinza,particular,flex,Rio do Sul,0,1
TTV8F68,Toyota,Corolla,passeio,2011,prata,particular,gasolina,Lages,0,3
KFQ0K72,Suzuki,Intruder 250,moto,2023,cinza,aluguel,gasolina,Itajaí,0,1
ZKE6A89,Honda,Civic,passeio,2005,branco,particular,flex,Blumenau,0,3
MMA5S51,Toyota,Etios,passeio,2017,branco,aluguel,flex,Laguna,0,3
BEE7P09,Jeep,Commander,SUV,2022,prata,particular,flex,Blumenau,0,1
RBW2M62,Volkswagen,Virtus,passeio,2023,prata,aluguel,flex,Criciúma,0,3
WPF0M66,Honda,Fit,passeio,2024,branco,particular,diesel,Araranguá,0,3
WJX9F73,Hyundai,Azera,SUV,2016,prata,particular,flex,Itajaí,1,1
LBL4U22,Ford,Ranger,caminhão,2005,prata,particular,diesel,Chapecó,0,0
CFC1Q12,Fiat,Strada,utilitário,2018,cinza,particular,gasolina,Balneário Camboriú,0,1
GNO8A38,Toyota,Etios,passeio,2024,preto,aluguel,flex,Joinville,0,2
EQE3S65,Jeep,Commander,SUV,2016,prata,particular,flex,Jaraguá do Sul,0,0
GEB3I45,Volkswagen,Gol,passeio,2024,vermelho,aluguel,flex,Itajaí,0,2
VQF3E11,Ford,Ka,passeio,2014,vermelho,particular,flex,Jaraguá do Sul,0,0
JXZ0I00,Ford,Ka,passeio,2019,preto,particular,flex,Blumenau,0,1
UBY0T47,Yamaha,XTZ 150,moto,2024,branco,particular,gasolina,Itajaí,0,3
PMM5C72,Fiat,Uno,passeio,2024,cinza,particular,diesel,Blumenau,0,2
WVO7B23,Honda,Civic,passeio,2025,prata,aluguel,flex,Itajaí,0,2
AGV2R70,Renault,Kwid,passeio,2018,amarelo,particular,flex,Balneário Camboriú,0,0
RFG7Z05,Honda,Biz,moto,2014,preto,particular,flex,Xanxerê,0,2
RLC0Z73,Jeep,Commander,SUV,2018,preto,particular,flex,Florianópolis,0,3
DRE0K58,Ford,Ka,passeio,2020,azul,particular,flex,Itajaí,0,3
PWZ6D94,Toyota,Etios,passeio,2018,branco,aluguel,flex,Tubarão,0,0
AFT7G61,Jeep,Commander,SUV,2015,cinza,particular,flex,Florianópolis,0,2
CND3Z30,Renault,Logan,passeio,2023,branco,particular,flex,Tubarão,0,3
UMB8M60,Peugeot,308,passeio,2023,prata,particular,flex,Blumenau,0,2
PZR0A11,Peugeot,2008,SUV,2024,prata,particular,flex,São José,0,0
EHD9I42,Peugeot,Partner,utilitário,2025,prata,particular,flex,Lages,0,1
RJK1R23,Volkswagen,Polo,passeio,2013,preto,particular,flex,Florianópolis,0,0
GEL5I43,Honda,HR-V,SUV,2019,verde,particular,diesel,Joinville,0,1
BRH4H90,Renault,Kwid,passeio,2020,cinza,particular,flex,Itajaí,0,0
LKW9D71,Ford,Fiesta,passeio,2025,prata,particular,flex,Chapecó,0,3
GIX8U51,Peugeot,2008,SUV,2021,branco,particular,flex,Chapecó,0,0
QVA3G11,Volkswagen,Gol,passeio,2017,cinza,particular,flex,Joinville,0,1
BHC5A62,Renault,Duster,SUV,2025,branco,particular,flex,Chapecó,0,3
ITT9F30,Suzuki,Intruder 250,moto,2013,prata,particular,gasolina,Joinville,0,2
HOU7K02,Suzuki,Yes 125,moto,2020,prata,particular,gasolina,Joinville,0,2
ZNQ0L79,Ford,Ka,passeio,2024,cinza,particular,flex,Chapecó,0,2
RQG2Q59,Jeep,Compass,SUV,2017,cinza,particular,gasolina,Criciúma,0,1
ASI9U88,Fiat,Strada,utilitário,2005,cinza,particular,álcool,Itajaí,0,1
MAP7K14,Renault,Duster,SUV,2021,preto,particular,flex,Palhoça,0,2
CKG0B52,Honda,City,passeio,2021,branco,particular,gasolina,Lages,0,3
SHK2N17,Volkswagen,Virtus,passeio,2024,branco,particular,gasolina,Balneário Camboriú,0,3
UWO9T85,Yamaha,XTZ 150,moto,2016,prata,particular,flex,Balneário Camboriú,0,2
ZHJ0E46,Toyota,Corolla,passeio,2015,amarelo,particular,gasolina,Florianópolis,0,3
DWQ8X12,Volkswagen,Voyage,passeio,2018,cinza,particular,flex,Balneário Camboriú,0,2
ERL7G80,Fiat,Argo,passeio,2025,prata,particular,flex,Palhoça,0,2
LBB2G66,Suzuki,Intruder 250,moto,2019,cinza,particular,gasolina,Brusque,0,0
GEV9Q82,Yamaha,XTZ 150,moto,2005,prata,particular,flex,Chapecó,0,2
MYP3C81,Chevrolet,Spin,SUV,2021,cinza,particular,diesel,Itajaí,0,2
EYY9H17,Toyota,Corolla,passeio,2023,cinza,particular,flex,Florianópolis,0,0
AYP7B47,Suzuki,Intruder 250,moto,2015,verde,particular,gasolina,Itajaí,0,2
QHT0Z05,Toyota,Corolla,passeio,2006,prata,particular,flex,Rio do Sul,0,2
BLD6S91,Honda,HR-V,SUV,2013,branco,particular,gasolina,Tubarão,0,1
DRS1S28,Yamaha,XTZ 150,moto,2023,prata,particular,flex,Criciúma,0,3
KYN1Y16,Toyota,Yaris,passeio,2006,preto,particular,gasolina,Canoinhas,0,2
LOG4O94,Renault,Duster,SUV,2013,amarelo,particular,flex,Chapecó,0,3
GKJ2R35,Peugeot,Partner,utilitário,2024,branco,particular,gasolina,Itajaí,0,0
YSQ3A56,Chevrolet,Prisma,passeio,2022,vermelho,aluguel,flex,Caçador,0,2
BQW0T52,Peugeot,208,passeio,2018,cinza,particular,flex,Joinville,0,2
WAT7J59,Ford,EcoSport,SUV,2021,cinza,aluguel,flex,Florianópolis,0,2
JJX0F97,Chevrolet,Onix,passeio,2005,cinza,aluguel,flex,Blumenau,0,3
MJN3W27,Yamaha,Fazer 250,moto,2011,branco,aluguel,gasolina,Blumenau,0,1
LGX7P43,Hyundai,HB20,passeio,2019,vermelho,aluguel,flex,Florianópolis,0,2
KZZ6Z02,Renault,Sandero,passeio,2021,preto,particular,flex,Lages,0,1
CUR1E78,Chevrolet,Onix,passeio,2019,cinza,particular,álcool,Laguna,0,2
MBL0H56,Chevrolet,Spin,SUV,2005,branco,particular,diesel,Palhoça,0,0
SDT5G60,Chevrolet,Prisma,passeio,2020,preto,particular,flex,Balneário Camboriú,0,0
PPQ5Y55,Toyota,Corolla,passeio,2021,prata,particular,flex,Blumenau,0,1
THA6V86,Hyundai,Tucson,SUV,2021,cinza,particular,gasolina,Balneário Camboriú,0,1
VXS0I33,Toyota,Hilux,utilitário,2023,cinza,particular,flex,Florianópolis,0,0
XMB1A72,Volkswagen,Voyage,passeio,2012,branco,particular,flex,Chapecó,0,0
IXR2K77,Hyundai,Azera,passeio,2024,preto,particular,álcool,Itajaí,1,5
NGB6P51,Suzuki,Intruder 250,moto,2018,verde,particular,gasolina,Florianópolis,0,3
VCT4M34,Jeep,Compass,SUV,2024,cinza,particular,flex,Jaraguá do Sul,0,0
JCP0R09,Renault,Logan,passeio,2019,branco,particular,flex,Itajaí,0,2
NZF5U10,Ford,Ka,passeio,2016,prata,particular,flex,São José,0,0
UVA6Y11,Fiat,Uno,passeio,2019,preto,aluguel,diesel,Joinville,0,0
TAB7R70,Fiat,Uno,passeio,2018,vermelho,aluguel,flex,Chapecó,0,1
DJS3U22,Peugeot,208,passeio,2023,vermelho,particular,flex,Criciúma,0,3
LRO8V62,Honda,HR-V,SUV,2021,branco,particular,gasolina,Joinville,0,3
TRW1H49,Suzuki,Intruder 250,moto,2022,branco,particular,flex,Lages,0,2
LMB2E72,Renault,Kwid,passeio,2018,laranja,particular,flex,Rio do Sul,0,1
WNX1E53,Honda,HR-V,SUV,2012,cinza,particular,flex,Canoinhas,0,0
FAI5I54,Hyundai,HB20,passeio,2020,preto,aluguel,flex,Criciúma,0,1
UDP1D05,Jeep,Commander,SUV,2014,vermelho,particular,elétrico,Palhoça,0,2
LPU9I92,Suzuki,Intruder 250,moto,2021,branco,particular,flex,Balneário Camboriú,0,2
NNY4I85,Yamaha,Factor 125,moto,2018,preto,particular,flex,Balneário Camboriú,0,1
JRZ4L62,Peugeot,Partner,utilitário,2021,vermelho,particular,flex,Florianópolis,0,1
VIY5U64,Volkswagen,Polo,passeio,2024,preto,particular,flex,Chapecó,0,3
SBB8E33,Hyundai,HB20,passeio,2006,branco,particular,flex,Florianópolis,0,0
BRY1K63,Hyundai,Creta,SUV,2020,preto,particular,flex,Laguna,0,3
ROZ1U59,Ford,Ranger,caminhão,2022,prata,particular,diesel,São José,0,0
MQO3V93,Yamaha,XTZ 150,moto,2020,amarelo,aluguel,flex,Lages,0,1
DGN5I58,Peugeot,2008,SUV,2019,amarelo,particular,flex,Rio do Sul,0,3
PNG2G57,Chevrolet,Prisma,passeio,2023,marrom,particular,flex,Lages,0,0
TEV0E86,Ford,EcoSport,SUV,2018,prata,particular,diesel,Caçador,0,3
SCO7U74,Jeep,Renegade,SUV,2024,branco,particular,flex,Itajaí,0,0
YUN0W99,Volkswagen,Polo,passeio,2024,branco,particular,flex,Blumenau,0,3
MDX2B06,Fiat,Argo,passeio,2021,cinza,particular,flex,Criciúma,0,1
DKN9K22,Toyota,Corolla,passeio,2021,cinza,particular,flex,Criciúma,0,1
YVU9A80,Peugeot,208,passeio,2025,preto,aluguel,flex,Xanxerê,0,1
KWZ0E27,Peugeot,308,passeio,2019,cinza,particular,flex,Lages,0,1
PGR0S54,Peugeot,2008,SUV,2022,vermelho,particular,flex,Blumenau,0,2
WBG7F66,Fiat,Toro,utilitário,2025,laranja,particular,flex,Blumenau,0,0
LSH7N64,Toyota,Yaris,passeio,2024,cinza,particular,flex,Joinville,0,2
PKK2C76,Hyundai,HB20,passeio,2019,preto,particular,flex,Palhoça,0,2
AFU4C78,Honda,CG 160,moto,2021,prata,aluguel,gasolina,São José,0,1
LOF4N74,Honda,City,passeio,2005,branco,particular,flex,Chapecó,0,3
ROM3O66,Ford,Ranger,caminhão,2013,cinza,particular,diesel,Palhoça,0,1
PWJ8G20,Ford,EcoSport,SUV,2023,branco,particular,gasolina,Criciúma,0,1
TCD9B68,Fiat,Mobi,passeio,2012,preto,particular,flex,Itajaí,0,2
WUB3X61,Honda,Civic,passeio,2020,branco,particular,diesel,Balneário Camboriú,0,2
AAO6C46,Yamaha,Factor 125,moto,2025,branco,particular,flex,Joinville,0,1
DSA6U79,Volkswagen,Virtus,passeio,2021,prata,particular,flex,Joinville,0,2
CXQ4S02,Yamaha,XTZ 150,moto,2015,prata,particular,flex,Lages,0,0
QBB8B35,Fiat,Uno,passeio,2019,branco,particular,gasolina,São José,0,2
MIH6M03,Volkswagen,Voyage,passeio,2012,laranja,particular,diesel,Laguna,0,0
XZE1Y35,Fiat,Mobi,passeio,2022,branco,particular,gasolina,Criciúma,0,0
XRH6B46,Volkswagen,Voyage,passeio,2020,cinza,particular,flex,Joinville,0,2
ORQ5T24,Chevrolet,S10,caminhão,2025,cinza,particular,diesel,Joinville,0,2
MSR4J59,Peugeot,208,passeio,2020,branco,particular,gasolina,Brusque,0,0
MKX0S06,Fiat,Uno,passeio,2020,preto,particular,gasolina,Joinville,0,2
EDM2I90,Jeep,Renegade,SUV,2022,prata,particular,flex,Tubarão,0,0
NZG5G69,Volkswagen,Polo,passeio,2018,branco,particular,flex,Joinville,0,2
GRT1L39,Fiat,Toro,utilitário,2018,prata,particular,diesel,Florianópolis,0,2
NGK8R13,Toyota,SW4,SUV,2009,branco,particular,flex,Chapecó,0,2
ARU8O65,Suzuki,Intruder 250,moto,2021,marrom,aluguel,flex,Balneário Camboriú,0,1
VQJ9L75,Fiat,Mobi,passeio,2021,amarelo,particular,gasolina,Xanxerê,0,1
GTS2M37,Renault,Sandero,passeio,2024,prata,particular,flex,Joinville,0,2
NHW5P09,Suzuki,Yes 125,moto,2018,branco,particular,flex,São José,0,1
FRF7R33,Suzuki,Intruder 250,moto,2018,preto,particular,flex,Joinville,0,2
RLP2R63,Peugeot,2008,SUV,2016,laranja,particular,flex,São José,0,1
KBP5I52,Honda,CG 160,moto,2022,cinza,aluguel,flex,Xanxerê,0,2
NZM7L31,Toyota,Yaris,passeio,2006,cinza,particular,flex,Rio do Sul,0,1
FAL2O54,Yamaha,Fazer 250,moto,2022,prata,particular,flex,Itajaí,0,3
LXR6K64,Jeep,Commander,SUV,2022,preto,particular,álcool,Canoinhas,0,1
LMG2T85,Yamaha,Fazer 250,moto,2020,preto,particular,gasolina,Chapecó,0,2
GHE0I72,Suzuki,Intruder 250,moto,2018,prata,aluguel,gasolina,Balneário Camboriú,0,3
HOA6X46,Volkswagen,Virtus,passeio,2021,laranja,particular,flex,Rio do Sul,0,2
WWV7D31,Volkswagen,Polo,passeio,2023,laranja,particular,flex,Chapecó,0,1
KDM0Q81,Hyundai,Tucson,SUV,2020,prata,aluguel,flex,Blumenau,0,0
BRJ2M70,Peugeot,2008,SUV,2018,cinza,particular,flex,Joinville,0,2
NZR4D93,Volkswagen,Gol,passeio,2023,branco,particular,flex,Tubarão,0,3
BFY8I54,Toyota,Yaris,passeio,2022,marrom,particular,flex,Criciúma,0,0
ZNG6B18,Hyundai,Azera,passeio,2022,branco,particular,flex,Rio do Sul,0,2
WIX9G81,Jeep,Renegade,SUV,2022,verde,particular,álcool,Florianópolis,0,2
RVY1P03,Volkswagen,Voyage,passeio,2019,cinza,particular,gasolina,São José,0,3
NSA4D97,Renault,Sandero,passeio,2025,preto,particular,diesel,Balneário Camboriú,0,0
GVK6V36,Peugeot,308,passeio,2024,vermelho,aluguel,flex,Xanxerê,0,2
UBX3R51,Peugeot,308,passeio,2018,prata,particular,flex,Lages,0,1
